,id,start,end,text
196,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:10:59.990,00:11:07.210," 
 "
197,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:07.210,00:11:11.569," 
 "
198,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:11.569,00:11:16.190," 
 "
199,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:16.190,00:11:16.200," 
 "
200,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:16.200,00:11:17.769, 
201,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:17.769,00:11:22.009," 
 "
202,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:22.009,00:11:22.019," 
 "
203,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:22.019,00:11:31.320, 
204,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:31.320,00:11:31.330," 
 "
205,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:31.330,00:11:50.050, 
206,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:50.050,00:11:54.290," 
 "
207,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:54.290,00:11:55.569," 
 "
208,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:11:55.569,00:12:01.750," 
 "
209,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:01.750,00:12:01.760," 
 "
210,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:01.760,00:12:05.350, 
211,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:05.350,00:12:08.389," 
 "
212,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:08.389,00:12:10.090," 
 "
213,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:10.090,00:12:13.449," 
 "
214,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:13.449,00:12:19.970," 
 "
215,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:19.970,00:12:19.980," 
 "
216,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:19.980,00:12:38.710, 
217,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:38.710,00:12:41.990," 
 "
218,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:41.990,00:12:42.000," 
 "
219,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:42.000,00:12:44.150, 
220,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:44.150,00:12:44.160," 
 "
221,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:44.160,00:12:46.069, 
222,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:46.069,00:12:46.079," 
 "
223,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:46.079,00:12:53.140, 
224,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:53.140,00:12:53.150," 
 "
225,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:53.150,00:12:58.970, 
226,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:12:58.970,00:13:03.040," 
 "
227,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:03.040,00:13:03.050," 
 "
228,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:03.050,00:13:16.009, 
229,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:16.009,00:13:18.230," 
 "
230,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:18.230,00:13:19.730," 
 "
231,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:19.730,00:13:22.610," 
 "
232,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:22.610,00:13:25.430," 
 "
233,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:25.430,00:13:25.440," 
 "
234,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:25.440,00:13:26.930, 
235,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:26.930,00:13:29.569," 
 "
236,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:29.569,00:13:33.490," 
 "
237,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:33.490,00:13:37.870," 
 "
238,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:37.870,00:13:40.850," 
 "
239,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:40.850,00:13:43.189," 
 "
240,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:43.189,00:13:44.870," 
 "
241,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:44.870,00:13:46.129," 
 "
242,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:46.129,00:13:48.050," 
 "
243,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:48.050,00:13:48.060," 
 "
244,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:48.060,00:13:50.230, 
245,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:50.230,00:13:53.769," 
 "
246,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:53.769,00:13:57.650," 
 "
247,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:57.650,00:13:57.660," 
 "
248,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:13:57.660,00:14:05.030, 
249,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:05.030,00:14:10.129," 
 "
250,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:10.129,00:14:14.030," 
 "
251,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:14.030,00:14:14.040," 
 "
252,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:14.040,00:14:18.710, 
253,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:18.710,00:14:18.720," 
 "
254,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:18.720,00:14:23.490, 
255,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:23.490,00:14:23.500," 
 "
256,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:23.500,00:14:34.030, 
257,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:34.030,00:14:36.480," 
 "
258,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:36.480,00:14:36.490," 
 "
259,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:36.490,00:14:38.090, 
260,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:38.090,00:14:42.410," 
 "
261,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:42.410,00:14:45.470," 
 "
262,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:45.470,00:14:45.480," 
 "
263,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:45.480,00:14:47.800, 
264,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:47.800,00:14:47.810," 
 "
265,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:14:47.810,00:15:01.200, 
266,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:01.200,00:15:01.210," 
 "
267,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:01.210,00:15:22.509, 
268,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:22.509,00:15:28.030," 
 "
269,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:28.030,00:15:32.269," 
 "
270,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:32.269,00:15:34.790," 
 "
271,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:34.790,00:15:37.129," 
 "
272,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:37.129,00:15:39.829," 
 "
273,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:39.829,00:15:43.129," 
 "
274,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:43.129,00:15:46.490," 
 "
275,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:46.490,00:15:51.170," 
 "
276,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:51.170,00:15:51.180," 
 "
277,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:51.180,00:15:56.810, 
278,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:56.810,00:15:56.820," 
 "
279,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:15:56.820,00:16:01.690, 
280,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:01.690,00:16:01.700," 
 "
281,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:01.700,00:16:17.130, 
282,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:17.130,00:16:17.140," 
 "
283,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:17.140,00:16:34.530, 
284,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:34.530,00:16:34.540," 
 "
285,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:34.540,00:16:50.410, 
286,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:50.410,00:16:53.930," 
 "
287,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:53.930,00:16:56.769," 
 "
288,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:16:56.769,00:17:01.069," 
 "
289,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:01.069,00:17:03.170," 
 "
290,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:03.170,00:17:03.180," 
 "
291,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:03.180,00:17:04.569, 
292,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:04.569,00:17:07.789," 
 "
293,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:07.789,00:17:12.490," 
 "
294,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:12.490,00:17:12.500," 
 "
295,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:12.500,00:17:23.890, 
296,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:23.890,00:17:23.900," 
 "
297,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:23.900,00:17:30.970, 
298,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:30.970,00:17:34.930," 
 "
299,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:34.930,00:17:34.940," 
 "
300,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:34.940,00:17:35.660, 
301,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:35.660,00:17:35.670," 
 "
302,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:35.670,00:17:38.770, 
303,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:38.770,00:17:41.390," 
 "
304,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:41.390,00:17:43.549," 
 "
305,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:43.549,00:17:46.789," 
 "
306,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:46.789,00:17:48.650," 
 "
307,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:48.650,00:17:51.500," 
 "
308,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:51.500,00:17:51.510," 
 "
309,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:51.510,00:17:58.830, 
310,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:58.830,00:17:58.840," 
 "
311,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:17:58.840,00:18:00.730, 
312,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:00.730,00:18:03.110," 
 "
313,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:03.110,00:18:04.730," 
 "
314,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:04.730,00:18:07.010," 
 "
315,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:07.010,00:18:08.990," 
 "
316,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:08.990,00:18:09.000," 
 "
317,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:09.000,00:18:11.150, 
318,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:11.150,00:18:11.160," 
 "
319,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:11.160,00:18:19.300, 
320,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:19.300,00:18:19.310," 
 "
321,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:19.310,00:18:27.150, 
322,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:27.150,00:18:27.160," 
 "
323,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:27.160,00:18:29.029, 
324,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:29.029,00:18:29.039," 
 "
325,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:29.039,00:18:30.130, 
326,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:30.130,00:18:30.140," 
 "
327,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:30.140,00:18:35.830, 
328,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:35.830,00:18:38.510," 
 "
329,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:38.510,00:18:40.070," 
 "
330,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:40.070,00:18:48.970," 
 "
331,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:48.970,00:18:52.490," 
 "
332,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:52.490,00:18:52.500," 
 "
333,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:52.500,00:18:54.290, 
334,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:54.290,00:18:54.300," 
 "
335,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:18:54.300,00:19:04.150, 
336,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:04.150,00:19:06.060," 
 "
337,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:06.060,00:19:06.070," 
 "
338,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:06.070,00:19:26.289, 
339,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:26.289,00:19:31.250," 
 "
340,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:31.250,00:19:31.260," 
 "
341,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:31.260,00:19:42.370, 
342,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:42.370,00:19:42.380," 
 "
343,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:42.380,00:19:54.980, 
344,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:54.980,00:19:54.990," 
 "
345,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:54.990,00:19:56.630, 
346,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:56.630,00:19:57.850," 
 "
347,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:19:57.850,00:20:01.850," 
 "
348,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:01.850,00:20:01.860," 
 "
349,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:01.860,00:20:03.180, 
350,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:03.180,00:20:03.190," 
 "
351,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:03.190,00:20:07.510, 
352,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:07.510,00:20:15.649," 
 "
353,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:15.649,00:20:15.659," 
 "
354,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:15.659,00:20:17.790, 
355,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:17.790,00:20:17.800," 
 "
356,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:17.800,00:20:22.870, 
357,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:22.870,00:20:22.880," 
 "
358,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:22.880,00:20:33.890, 
359,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:33.890,00:20:33.900," 
 "
360,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:33.900,00:20:48.909, 
361,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:48.909,00:20:52.430," 
 "
362,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:52.430,00:20:55.549," 
 "
363,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:55.549,00:20:58.430," 
 "
364,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:20:58.430,00:21:01.669," 
 "
365,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:01.669,00:21:08.049," 
 "
366,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:08.049,00:21:12.169," 
 "
367,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:12.169,00:21:15.950," 
 "
368,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:15.950,00:21:18.669," 
 "
369,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:18.669,00:21:22.610," 
 "
370,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:22.610,00:21:22.620," 
 "
371,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:22.620,00:21:24.190, 
372,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:24.190,00:21:24.200," 
 "
373,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:24.200,00:21:34.570, 
374,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:34.570,00:21:37.610," 
 "
375,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:37.610,00:21:51.760," 
 "
376,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:51.760,00:21:51.770," 
 "
377,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:51.770,00:21:59.649, 
378,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:21:59.649,00:22:01.909," 
 "
379,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:01.909,00:22:01.919," 
 "
380,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:01.919,00:22:06.460, 
381,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:06.460,00:22:06.470," 
 "
382,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:06.470,00:22:15.370, 
383,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:15.370,00:22:18.409," 
 "
384,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:18.409,00:22:22.549," 
 "
385,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:22.549,00:22:24.649," 
 "
386,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:24.649,00:22:30.010," 
 "
387,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:30.010,00:22:33.950," 
 "
388,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:33.950,00:22:38.190," 
 "
389,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:38.190,00:22:38.200," 
 "
390,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:38.200,00:22:48.700, 
391,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:48.700,00:22:48.710," 
 "
392,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:48.710,00:22:55.010, 
393,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:55.010,00:22:55.020," 
 "
394,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:55.020,00:22:57.070, 
395,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:57.070,00:22:57.080," 
 "
396,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:57.080,00:22:57.260, 
397,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:57.260,00:22:57.270," 
 "
398,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:22:57.270,00:23:12.240, 
399,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:12.240,00:23:12.250," 
 "
400,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:12.250,00:23:39.470, 
401,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:39.470,00:23:39.480," 
 "
402,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:39.480,00:23:42.529, 
403,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:42.529,00:23:42.539," 
 "
404,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:42.539,00:23:46.060, 
405,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:46.060,00:23:46.070," 
 "
406,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:46.070,00:23:48.230, 
407,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:23:48.230,00:24:08.720," 
 "
408,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:08.720,00:24:08.730," 
 "
409,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:08.730,00:24:18.070, 
410,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:18.070,00:24:23.269," 
 "
411,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:23.269,00:24:28.490," 
 "
412,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:28.490,00:24:31.070," 
 "
413,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:31.070,00:24:33.590," 
 "
414,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:33.590,00:24:35.930," 
 "
415,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:35.930,00:24:42.730," 
 "
416,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:42.730,00:24:45.950," 
 "
417,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:45.950,00:24:49.030," 
 "
418,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:49.030,00:24:49.040," 
 "
419,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:24:49.040,00:25:16.430, 
420,/Volumes/Elements/Dev/TCC/data/links/Mff0aUIwYEU.en.vtt,00:25:16.430,00:25:16.440," 
 "
