,id,start,end,text
47,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:21.530,00:01:37.270, 
48,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:37.270,00:01:45.800," 
 "
49,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:45.800,00:01:45.810," 
 "
50,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:45.810,00:01:51.749, 
51,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:51.749,00:01:55.680," 
 "
52,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:55.680,00:01:55.690," 
 "
53,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:01:55.690,00:02:21.430, 
54,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:21.430,00:02:21.440," 
 "
55,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:21.440,00:02:33.750, 
56,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:33.750,00:02:38.229," 
 "
57,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:38.229,00:02:40.550," 
 "
58,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:40.550,00:02:42.790," 
 "
59,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:42.790,00:02:45.030," 
 "
60,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:45.030,00:02:47.509," 
 "
61,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:47.509,00:02:49.380," 
 "
62,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:49.380,00:02:49.390," 
 "
63,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:49.390,00:02:50.710, 
64,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:50.710,00:02:50.720," 
 "
65,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:50.720,00:02:51.840, 
66,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:51.840,00:02:51.850," 
 "
67,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:51.850,00:02:56.229, 
68,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:56.229,00:02:56.239," 
 "
69,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:56.239,00:02:59.509, 
70,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:59.509,00:02:59.519," 
 "
71,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:02:59.519,00:03:01.430, 
72,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:01.430,00:03:01.440," 
 "
73,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:01.440,00:03:02.450, 
74,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:02.450,00:03:02.460," 
 "
75,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:02.460,00:03:08.520, 
76,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:08.520,00:03:08.530," 
 "
77,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:08.530,00:03:36.149, 
78,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:36.149,00:03:36.159," 
 "
79,/Volumes/Elements/Dev/TCC/data/links/xoiYRIs3Ayw.en.vtt,00:03:36.159,00:03:38.239, 
80,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:00:00.110,00:00:28.830," 
[Music]  sunlight  give you love and give me  [Music]  oh  [Music]  [Music]  [Music]  give me love  [Music]  hey  [Music]  [Applause]  [Music]  [Music]  [Applause]  is  [Music]  is  [Music]  you"
81,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:00:28.830,00:00:28.840," 
 "
82,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:00:28.840,00:00:30.070, 
83,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:00:30.070,00:00:43.940," 
 "
84,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:00:43.940,00:00:43.950," 
 "
85,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:00:43.950,00:01:10.830, 
86,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:10.830,00:01:10.840," 
 "
87,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:10.840,00:01:12.900, 
88,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:12.900,00:01:12.910," 
 "
89,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:12.910,00:01:22.560, 
90,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:22.560,00:01:22.570," 
 "
91,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:22.570,00:01:34.390, 
92,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:34.390,00:01:34.400," 
 "
93,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:01:34.400,00:02:06.069, 
94,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:06.069,00:02:09.830," 
 "
95,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:09.830,00:02:09.840," 
 "
96,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:09.840,00:02:20.830, 
97,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:20.830,00:02:20.840," 
 "
98,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:20.840,00:02:22.390, 
99,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:22.390,00:02:22.400," 
 "
100,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:22.400,00:02:24.540, 
101,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:24.540,00:02:24.550," 
 "
102,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:24.550,00:02:29.730, 
103,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:29.730,00:02:29.740," 
 "
104,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:29.740,00:02:39.310, 
105,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:39.310,00:02:39.320," 
 "
106,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:39.320,00:02:43.730, 
107,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:43.730,00:02:43.740," 
 "
108,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:43.740,00:02:48.830, 
109,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:48.830,00:02:48.840," 
 "
110,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:48.840,00:02:51.200, 
111,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:51.200,00:02:51.210," 
 "
112,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:02:51.210,00:03:02.830, 
113,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:03:02.830,00:03:02.840," 
 "
114,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:03:02.840,00:03:06.620, 
115,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:03:06.620,00:03:06.630," 
 "
116,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:03:06.630,00:03:29.270, 
117,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:03:29.270,00:03:29.280," 
 "
118,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt,00:03:29.280,00:03:31.360, 
119,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:02.520,00:00:19.830," 
[Music]"
120,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:19.830,00:00:19.840," 
 "
121,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:19.840,00:00:25.460," 
[Music]"
122,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:25.460,00:00:25.470,"[Music]
 "
123,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:25.470,00:00:27.330,"[Music]
and"
124,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:27.330,00:00:27.340,"and
 "
125,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:27.340,00:00:43.240,"and
[Music]"
126,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:43.240,00:00:43.250," 
 "
127,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:43.250,00:00:44.569," 
oh"
128,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:44.569,00:00:44.579,"oh
 "
129,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:44.579,00:00:52.910,"oh
no"
130,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:52.910,00:00:52.920," 
 "
131,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:00:52.920,00:01:05.280," 
[Music]"
132,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:05.280,00:01:05.290," 
 "
133,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:05.290,00:01:14.440," 
[Music]"
134,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:14.440,00:01:14.450," 
 "
135,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:14.450,00:01:18.450," 
but"
136,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:18.450,00:01:18.460," 
 "
137,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:18.460,00:01:22.730," 
yes"
138,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:22.730,00:01:22.740," 
 "
139,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:22.740,00:01:33.340," 
[Music]"
140,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:33.340,00:01:33.350,"[Music]
 "
141,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:33.350,00:01:35.270,"[Music]
all"
142,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:35.270,00:01:35.280,"all
 "
143,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:35.280,00:01:40.600,"all
[Music]"
144,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:40.600,00:01:40.610,"[Music]
 "
145,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:40.610,00:01:41.760,"[Music]
the"
146,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:41.760,00:01:41.770,"the
 "
147,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt,00:01:41.770,00:02:15.930,"the
[Music]"
148,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:00.900,00:00:16.390," 
[Music]  got you  distracted subconscious overloaded  careful don't pull the cord all away  no time no time  [Music]  [Applause]  is  [Music]  [Music]  my  always be here  [Music]  cause you can fall into my bed  [Music]  [Music]  my  [Music]  [Music]  love on your  [Music]  [Music]  is  [Music]  [Music]  can't take my crown  [Music]"
149,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:16.390,00:00:17.269," 
 "
150,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:17.269,00:00:20.150," 
 "
151,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:20.150,00:00:23.750," 
 "
152,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:23.750,00:00:30.060," 
 "
153,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:30.060,00:00:30.070," 
 "
154,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:30.070,00:00:36.900, 
155,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:36.900,00:00:36.910," 
 "
156,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:36.910,00:00:42.830, 
157,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:42.830,00:00:42.840," 
 "
158,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:42.840,00:00:44.310, 
159,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:44.310,00:00:44.320," 
 "
160,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:44.320,00:00:52.210, 
161,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:52.210,00:00:52.220," 
 "
162,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:52.220,00:00:56.830, 
163,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:56.830,00:00:56.840," 
 "
164,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:56.840,00:00:58.150, 
165,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:00:58.150,00:01:18.960," 
 "
166,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:01:18.960,00:01:18.970," 
 "
167,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:01:18.970,00:01:51.590, 
168,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:01:51.590,00:02:23.630," 
 "
169,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:23.630,00:02:23.640," 
 "
170,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:23.640,00:02:32.120, 
171,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:32.120,00:02:32.130," 
 "
172,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:32.130,00:02:34.830, 
173,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:34.830,00:02:34.840," 
 "
174,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:34.840,00:02:36.460, 
175,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:36.460,00:02:36.470," 
 "
176,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:36.470,00:02:42.300, 
177,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:42.300,00:02:42.310," 
 "
178,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:02:42.310,00:03:15.110, 
179,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:15.110,00:03:17.540," 
 "
180,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:17.540,00:03:17.550," 
 "
181,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:17.550,00:03:30.360, 
182,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:30.360,00:03:30.370," 
 "
183,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:30.370,00:03:44.830, 
184,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:44.830,00:03:44.840," 
 "
185,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:44.840,00:03:46.120, 
186,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:46.120,00:03:46.130," 
 "
187,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:46.130,00:03:53.790, 
188,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:53.790,00:03:53.800," 
 "
189,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:03:53.800,00:04:11.589, 
190,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:04:11.589,00:04:14.570," 
 "
191,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:04:14.570,00:04:14.580," 
 "
192,/Volumes/Elements/Dev/TCC/data/links/verSBcvATY8.en.vtt,00:04:14.580,00:04:17.699, 
193,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:02.170,00:00:05.670," 
n"
194,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:05.670,00:00:05.680," 
 "
195,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:05.680,00:00:08.500," 
me n what do you"
196,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:08.500,00:00:08.510," 
 "
197,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:08.510,00:00:09.990," 
think"
198,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:09.990,00:00:10.000,"think
 "
199,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:10.000,00:00:15.380,"think
def n"
200,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:15.380,00:00:15.390," 
 "
201,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:15.390,00:00:22.660," 
[music]"
202,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:22.660,00:00:22.670," 
 "
203,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:22.670,00:00:27.180," 
ran ran ran"
204,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:27.180,00:00:27.190,"ran ran ran
 "
205,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:27.190,00:00:29.350,"ran ran ran
[applause]"
206,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:29.350,00:00:29.360,"[applause]
 "
207,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:29.360,00:00:31.820,"[applause]
ashandan"
208,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:31.820,00:00:31.830,"ashandan
 "
209,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:31.830,00:00:32.020,"ashandan
[music]"
210,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:32.020,00:00:32.030,"[music]
 "
211,/Volumes/Elements/Dev/TCC/data/links/z-gtR8OlFOc.en.vtt,00:00:32.030,00:00:33.710,"[music]
[applause]"
