video_id,start,end,text,video_link,path
SpSyOT9EiXQ,00:02:29.730,00:02:29.740," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:29.740,00:02:39.310, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:39.310,00:02:39.320," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:39.320,00:02:43.730, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:43.730,00:02:43.740," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:43.740,00:02:48.830, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:48.830,00:02:48.840," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:48.840,00:02:51.200, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:51.200,00:02:51.210," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:02:51.210,00:03:02.830, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:03:02.830,00:03:02.840," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:03:02.840,00:03:06.620, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:03:06.620,00:03:06.630," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:03:06.630,00:03:29.270, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:03:29.270,00:03:29.280," 
 ",https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
SpSyOT9EiXQ,00:03:29.280,00:03:31.360, ,https://www.youtube.com/watch?v=SpSyOT9EiXQ,/Volumes/Elements/Dev/TCC/data/links/SpSyOT9EiXQ.en.vtt
fZX77WmzuJE,00:00:02.520,00:00:19.830," 
[Music]",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:19.830,00:00:19.840," 
 ",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:19.840,00:00:25.460," 
[Music]",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:25.460,00:00:25.470,"[Music]
 ",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:25.470,00:00:27.330,"[Music]
and",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:27.330,00:00:27.340,"and
 ",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:27.340,00:00:43.240,"and
[Music]",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:43.240,00:00:43.250," 
 ",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:43.250,00:00:44.569," 
oh",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:44.569,00:00:44.579,"oh
 ",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:44.579,00:00:52.910,"oh
no",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:52.910,00:00:52.920," 
 ",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
fZX77WmzuJE,00:00:52.920,00:01:05.280," 
[Music]",https://www.youtube.com/watch?v=fZX77WmzuJE,/Volumes/Elements/Dev/TCC/data/links/fZX77WmzuJE.en.vtt
